FFD Points: X, Y, Z
0.0532209515906, 0.195813574496, 0.860573085915
0.0351111215579, -0.0304724378535, 2.63334127887
0.0351014374708, 0.2460672501, 0.86057078957
0.0263141653867, -0.0267648669983, 2.63333746254
0.0263044021263, 0.276963158961, 0.860569542448
0.965919169165, -0.00484637697802, 2.63335107691
0.965917862426, 0.45961419828, 0.86057399143
0.949256969536, -0.00714047232933, 2.63337027529
0.949255512835, 0.440497055638, 0.860580265184
0.915913795284, -0.011590340107, 2.63340468807
0.915912038493, 0.403415442184, 0.860591510786
0.8807317944, -0.0160914489426, 2.63343521704
0.880729720967, 0.365906827031, 0.860601487215
0.845526452475, -0.0204057741046, 2.63345983899
0.845524062192, 0.32995471655, 0.860609533315
0.810299498709, -0.024540054715, 2.63347855318
0.81029679138, 0.295502952326, 0.860615648843
0.775052319772, -0.0284983697168, 2.63349135898
0.775049295216, 0.262517543734, 0.860619833596
0.739785957222, -0.0322819927209, 2.63349825604
0.739782615265, 0.230987877528, 0.860622087455
0.704501158259, -0.0358893056079, 2.63349924416
0.704497498737, 0.20092743781, 0.860622410357
0.669198304809, -0.0393157894076, 2.63349432344
0.669194327558, 0.172373882038, 0.860620802338
0.633877686427, -0.0425536433855, 2.63348349418
0.633873391287, 0.145392215251, 0.860617263491
0.598539292159, -0.0455916813751, 2.63346675691
0.598534678971, 0.120075653947, 0.86061179399
0.56318311983, -0.0484150716424, 2.63344411237
0.563178188433, 0.0965477938501, 0.860604394079
0.52780907987, -0.0510050132544, 2.63341556126
0.527803830105, 0.0749653067916, 0.860595063988
0.492417199186, -0.0533383488069, 2.63338110413
0.492411630891, 0.0555211679227, 0.860583803894
0.457007698782, -0.0553869095298, 2.63334074078
0.457001811798, 0.0384501130831, 0.860570613729
1.0, 0.0, 2.63334074078
0.999998999991, 0.5, 0.860570613729
0.997716120781, -0.00033144452425, 2.63334076439
0.997715100217, 0.497238008331, 0.860570621444
0.993148211397, -0.00099144923832, 2.63334080677
0.993147149721, 0.491738060713, 0.860570635296
0.984010754051, -0.00230006509737, 2.6333408912
0.984009610137, 0.480833110303, 0.860570662884
0.974247789957, -0.00368151711216, 2.63334097977
0.974246558176, 0.469321202045, 0.860570691829
0.0344050424347, 0.0301985242852, 0.702007436975
0.0343953519929, 0.751650174874, 0.229438627035
0.0525432883612, 0.0363033668477, 0.702007433796
0.052533761165, 0.802523015014, 0.229438625996
0.0807322422722, 0.0432244517768, 0.702007429203
0.080722968779, 0.860197761511, 0.229438624495
0.109306661231, 0.0483255559218, 0.702007424142
0.10929764491, 0.902706254244, 0.229438622841
0.138078399964, 0.0521603731018, 0.702007419303
0.138069642591, 0.934662531473, 0.22943862126
0.166961915093, 0.0550321220817, 0.702007414463
0.166953417673, 0.958593374125, 0.229438619678
0.195912081241, 0.0571313906146, 0.702007409692
0.195903844376, 0.976086987005, 0.229438618119
0.224901642215, 0.0585889964387, 0.70200740484
0.224893666258, 0.988233499764, 0.229438616533
0.253913477397, 0.0595015486846, 0.702007400013
0.253905762549, 0.995837975072, 0.229438614956
0.282936303619, 0.0599430867861, 0.702007395359
0.282928849979, 0.999517397928, 0.229438613435
0.311962474303, 0.0599725505927, 0.702007390522
0.311955281901, 0.999762925557, 0.229438611854
0.340986738118, 0.0596384813434, 0.702007385589
0.340979806936, 0.996979061544, 0.229438610242
0.370005475925, 0.0589809230374, 0.702007380788
0.369998805914, 0.99149950032, 0.229438608673
0.39901622936, 0.0580344865451, 0.702007375956
0.399009820448, 0.983612660998, 0.229438607095
0.428017313315, 0.056828142845, 0.70200737114
0.428011165416, 0.973559964376, 0.229438605521
0.00280377553653, 0.0092187941706, 0.702249196394
0.00279380068074, 0.576822004388, 0.229517630541
0.00922291549825, 0.016392653508, 0.702172220428
0.00921299841524, 0.636603169181, 0.229492475901
0.017093964047, 0.0219375637082, 0.702089962261
0.0170841178041, 0.682809984069, 0.229465595113
0.0256072945063, 0.0264347927636, 0.702007438567
0.025597524884, 0.720286268259, 0.229438627555
0.985574538641, 0.00207723297392, 0.702007468562
0.985573408802, 0.517309986283, 0.229438637357
0.993818238364, 0.000894803475, 0.70200741013
0.993817182719, 0.507456571349, 0.229438618262
0.997939435558, 0.0002990582459, 0.702007380947
0.997938417004, 0.502492110514, 0.229438608725
0.256048909022, 0.0149317636085, 3.0576463125
0.256041213393, 0.624429289583, 0.999227580872
0.255863712825, 0.028840118293, 3.05209460929
0.255856015529, 0.740330313603, 0.997413363994
0.256441970765, 0.040541769208, 3.04362904829
0.256434278673, 0.837842446026, 0.994646940237
0.457007698782, 0.0553869095298, 0.702007366324
0.457001811799, 0.961549886917, 0.229438603947
0.492594433941, 0.0533273828899, 0.702007377532
0.492588867241, 0.944387450958, 0.229438607609
0.528163365868, 0.0509803761578, 0.70200738874
0.528158119291, 0.924829387492, 0.229438611272
0.563714263132, 0.04837441212, 0.702007399948
0.563709336516, 0.903113382444, 0.229438614935
0.599247113415, 0.0455329538654, 0.702007411156
0.599242506598, 0.879434958296, 0.229438618597
0.634761988787, 0.042475021042, 0.702007422369
0.634757701607, 0.853952609473, 0.229438622262
0.670258920527, 0.039215581205, 0.702007433611
0.670254952822, 0.826791063524, 0.229438625935
0.705737885666, 0.0357658937933, 0.702007444807
0.705734237274, 0.798044147542, 0.229438629594
0.741198637318, 0.0321337601827, 0.702007456032
0.741195308076, 0.767776871908, 0.229438633262
0.776640716151, 0.0283237284641, 0.70200746721
0.77663770589, 0.736027136749, 0.229438636915
0.812063385252, 0.0243372766909, 0.702007478426
0.812060693799, 0.70280725897, 0.22943864058
0.847465581761, 0.0201729333369, 0.702007489631
0.84746320893, 0.668104976058, 0.229438644242
0.882845874066, 0.015826420123, 0.702007500825
0.882843819661, 0.631884636281, 0.2294386479
0.918202414502, 0.0112907502673, 0.702007511998
0.918200678308, 0.594088017427, 0.229438651551
0.95170956788, 0.00680580407655, 0.702007522608
0.951708133253, 0.556714088736, 0.229438655018
0.968453606719, 0.00449319277127, 0.702007527937
0.96845232279, 0.53744264905, 0.22943865676
0.976823102901, 0.00331876267651, 0.702007530579
0.976821894298, 0.527655894706, 0.229438657623
0.782390285124, 0.00726773125109, 3.02671784677
0.78238732661, 0.560563417702, 0.989120602453
0.7822503222, 0.0152982225063, 3.02309776272
0.782247362426, 0.627483062834, 0.987937610976
0.780388236152, 0.0233847525249, 3.01523587639
0.780385259619, 0.69486968988, 0.98536845943
0.00288966765638, 0.0093555893353, 2.17907581323
0.00287969357362, 0.577961945095, 0.712123359367
0.0094557313655, 0.0165887065334, 2.17883651111
0.00944581637785, 0.638236917163, 0.712045158872
0.0174805127296, 0.022167339223, 2.17858074011
0.0174706699656, 0.684724748113, 0.711961576581
0.0261474817131, 0.0266873753226, 2.1783241629
0.0261377169526, 0.722391087837, 0.711877730833
0.034932123536, 0.0304033454653, 2.17832630953
0.034922437838, 0.753356989594, 0.71187843232
0.0530290746207, 0.0364446674774, 2.17833026213
0.0530195517967, 0.803700500637, 0.711879723975
0.0811934338883, 0.0433196331361, 2.17833553023
0.0811841645458, 0.860990926285, 0.711881445512
0.109733887539, 0.0483909144847, 2.17833996103
0.109724875062, 0.903250899857, 0.711882893437
0.138474527578, 0.0522059172485, 2.17834355185
0.13846577377, 0.935042059703, 0.711884066864
0.167323015243, 0.055062905527, 2.17834628999
0.167314521074, 0.95884989856, 0.711884961649
0.196237306643, 0.0571510125648, 2.17834816777
0.196229072705, 0.976250500532, 0.71188557528
0.225190597763, 0.0586006394785, 2.17834917944
0.225182624406, 0.988330523479, 0.71188590588
0.25416642758, 0.0595073934147, 2.17834932213
0.254158715008, 0.995886680345, 0.711885952508
0.283153076312, 0.0599447257608, 2.17834859477
0.283145624623, 0.999531055823, 0.711885714818
0.312143080844, 0.0599715496055, 2.17834699709
0.312135890067, 0.999754584136, 0.711885192717
0.341131669203, 0.0596359920103, 2.17834453009
0.341124739326, 0.996958317447, 0.71188438654
0.370113792166, 0.0589779142153, 2.17834119606
0.370107123131, 0.991474427221, 0.711883297024
0.399088406441, 0.0580318084601, 2.17833699627
0.399081998179, 0.983590343995, 0.711881924596
0.42805342794, 0.0568264986016, 2.17833193266
0.428047280365, 0.973546262575, 0.711880269879
0.457007698782, 0.0553869095298, 2.17832600676
0.457001811798, 0.961549886917, 0.71187833338
0.492459318794, 0.0533357459291, 2.17834871115
0.492453750878, 0.94445714179, 0.711885752849
0.527893274132, 0.050999158374, 2.17836809329
0.527888025124, 0.924985903352, 0.711892086653
0.563309340594, 0.0484054093235, 2.17838415329
0.563304410334, 0.903371688167, 0.71189733483
0.598707496994, 0.0455777256666, 2.17839689084
0.59870288532, 0.87980805042, 0.711901497281
0.634087824836, 0.0425349602123, 2.17840630557
0.634083531587, 0.854452094234, 0.711904573878
0.669450346607, 0.0392919762064, 2.17841239707
0.669446371624, 0.827427677925, 0.711906564491
0.704795044621, 0.0358599789762, 2.17841516496
0.704791387743, 0.798828177666, 0.711907468999
0.740121657441, 0.0322467676931, 2.17841460916
0.740118318506, 0.768718585466, 0.711907287373
0.775429776478, 0.0284569195348, 2.17841072954
0.775426755319, 0.73713704384, 0.711906019568
0.810718659403, 0.0244919692065, 2.17840352629
0.810715955846, 0.704096341782, 0.711903665648
0.845987255603, 0.0203505371189, 2.17839299956
0.845984869467, 0.669584982908, 0.711900225664
0.881234173449, 0.0160285562606, 2.1783791497
0.881232104537, 0.63356907602, 0.711895699729
0.916457642377, 0.0115192295259, 2.17836197712
0.91645589048, 0.595991979517, 0.711890087977
0.949836806147, 0.00706147523127, 2.17834261991
0.949835354665, 0.558844646183, 0.71188376232
0.966516969396, 0.00476321919494, 2.17833182084
0.966515668037, 0.539692831744, 0.711880233338
0.974854547355, 0.00359609311438, 2.17832614118
0.974853321035, 0.529966943171, 0.711878377308
0.984379192642, 0.00224756428988, 2.17832609141
0.984378052045, 0.518729390259, 0.711878361041
0.993306074438, 0.0009686788204, 2.17832604389
0.993305014183, 0.508072188967, 0.711878345515
0.997768735323, 0.00032381408781, 2.17832602007
0.997767715233, 0.502698405758, 0.711878337729
0.42802046111, -0.0568279995308, 0.868295357361
0.428014313239, 0.0264412298898, 0.28377913126
0.399022522505, -0.0580342530419, 0.868295358021
0.39901611365, 0.0163892848296, 0.283779131476
0.370014920833, -0.0589806606756, 0.8682953587
0.370008250908, 0.00850268599215, 0.283779131698
0.340999335905, -0.0596382649641, 0.868295359342
0.340992404837, 0.00302274158706, 0.283779131908
0.311978224821, -0.0599724632976, 0.868295360146
0.311971032561, 0.000237801889802, 0.283779132171
0.282955204955, -0.0599432296953, 0.868295360833
0.282947751485, 0.000481411182314, 0.283779132395
0.253935524563, -0.0595020581119, 0.868295361293
0.253927809913, 0.00415777977134, 0.283779132545
0.224926826147, -0.0585900111883, 0.868295361966
0.224918850417, 0.0117580441298, 0.283779132765
0.195940385489, -0.0571330983058, 0.868295362671
0.195932148878, 0.0238987824722, 0.283779132995
0.166993308257, -0.0550347988793, 0.868295363275
0.16698481112, 0.0413843196002, 0.283779133193
0.138112786101, -0.0521643265936, 0.868295363965
0.138104029037, 0.0653045233115, 0.283779133418
0.109343987534, -0.048331306037, 0.868295364654
0.109334971548, 0.0972458289283, 0.283779133643
0.0807723214432, -0.0432327233712, 0.868295365617
0.0807630483106, 0.139733309685, 0.283779133958
0.0525856117738, -0.0363157121143, 0.868295366
0.0525760849586, 0.197374109479, 0.283779134083
0.0344604623249, -0.0302200979191, 0.868295366441
0.0344507723819, 0.24817004784, 0.283779134228
0.0256680736689, -0.0264633714246, 0.868295366662
0.0256583045937, 0.279475580202, 0.2837791343
0.0171374954451, -0.0219635263382, 0.868397450127
0.017127649594, 0.316973664287, 0.28381249371
0.00924925443722, -0.016414870095, 0.868499205167
0.00923933759126, 0.36321169568, 0.283845745796
0.00281368759228, -0.00923469078659, 0.868594426784
0.0028037128257, 0.42304552602, 0.283876862852
4e-14, 0.0, 0.86868743287
-1.00000899608e-05, 0.5, 0.283907255906
1.0, 0.0, 0.868295356682
0.999998999991, 0.5, 0.283779131039
0.997920209163, -0.00030184655843, 0.868295370644
0.997919190436, 0.497484653936, 0.283779135601
0.993760552034, -0.00090312424366, 0.868295398446
0.99375949587, 0.492474090068, 0.283779144686
0.985439903801, -0.00209641782034, 0.868295454129
0.98543877275, 0.482530142661, 0.283779162883
0.199322387498, -0.0397281775855, 3.04133857623
0.199314181326, 0.168937371165, 0.993898446863
0.198477011495, -0.0284189809085, 3.04973769669
0.198468797714, 0.263179106111, 0.996643158804
0.198698860059, -0.0147697860025, 3.05536065384
0.198690648275, 0.376920501304, 0.998480660446
0.200367394252, 0.0, 3.05739443913
0.200359197485, 0.5, 0.99914527227
0.976601386466, -0.00335007118461, 0.868295513266
0.976600175867, 0.472083205408, 0.283779182208
0.968235684913, -0.00452359778561, 0.868295510752
0.968234399022, 0.462303980054, 0.283779181386
0.951499256269, -0.00683454190842, 0.868295505668
0.95149781975, 0.443046433323, 0.283779179725
0.918007352096, -0.011316330435, 0.868295495559
0.918005614147, 0.405698818062, 0.283779176421
0.882665689876, -0.0158490427159, 0.868295484918
0.882663633848, 0.367926845254, 0.283779172944
0.847300306658, -0.0201928023634, 0.868295474252
0.84729793234, 0.331729451481, 0.283779169459
0.81191304557, -0.0243545742266, 0.868295463571
0.811910352763, 0.297048597302, 0.283779165968
0.776505334662, -0.0283386190536, 0.868295452876
0.776502323183, 0.263848777074, 0.283779162473
0.741078233944, -0.0321463941101, 0.868295442229
0.741074903618, 0.232117847118, 0.283779158994
0.705632478285, -0.0357764122924, 0.868295431524
0.705628828945, 0.20186819976, 0.283779155496
0.670168525673, -0.0392241218157, 0.868295420855
0.670164557154, 0.173137765907, 0.283779152009
0.634686618961, -0.0424817220898, 0.868295410129
0.634682331102, 0.145991549393, 0.283779148504
0.599186786999, -0.0455379591288, 0.868295399438
0.599182179639, 0.120523331871, 0.28377914501
0.563668995284, -0.0483778774166, 0.868295388754
0.563664068261, 0.0968577405657, 0.283779141519
0.528133171904, -0.0509824758502, 0.868295378069
0.528127925055, 0.0751531153629, 0.283779138027
0.492579329808, -0.0533283244633, 0.868295367385
0.492573762972, 0.0556047027275, 0.283779134536
0.457007698782, -0.0553869095298, 0.8682953567
0.457001811799, 0.0384501130833, 0.283779131044
0.708744118396, -0.0273506946767, 3.02257623627
0.708740497061, 0.272081343005, 0.98776718362
0.710301772161, -0.0182649761422, 3.03021722826
0.710298164845, 0.347794402241, 0.990264150068
0.710334621244, -0.00901995056223, 3.03413358973
0.710331014223, 0.424834998065, 0.991543960749
0.709593453415, 0.0, 3.03537980753
0.709589839724, 0.5, 0.991951206829
0.0175826901206, -0.0222277379387, 2.56863834102
0.0175728482762, 0.314771937645, 0.839426798716
0.0095170846748, -0.0166397733772, 2.56894017753
0.00950717023933, 0.361337532898, 0.839525434554
0.00291146560695, -0.0093900439868, 2.56922255837
0.00290149172038, 0.421750937594, 0.839617712557
4e-14, 0.0, 2.56949821622
-1.00000899608e-05, 0.5, 0.839707793582
0.428066249519, -0.0568259148547, 2.56834851243
0.42806010206, 0.0264586019004, 0.839332086894
0.399114023772, -0.0580308579452, 2.56835695179
0.39910761574, 0.0164175768305, 0.839334844757
0.370152233725, -0.0589768463809, 2.56836395141
0.370145565036, 0.0085344712514, 0.839337132132
0.341183248433, -0.0596351060865, 2.56836950817
0.34117631902, 0.00304906512783, 0.839338948002
0.312207172382, -0.0599711943868, 2.56837361965
0.312199982182, 0.000248375970317, 0.839340291575
0.283230014567, -0.0599453074755, 2.56837628243
0.28322256357, 0.000464096635973, 0.839341161734
0.254256238792, -0.0595094553225, 2.56837749495
0.254248527029, 0.00409613737713, 0.839341557967
0.22529319963, -0.0586047736702, 2.56837725713
0.225285227197, 0.0116350254976, 0.839341480252
0.196352935465, -0.0571579888434, 2.56837557097
0.196344702568, 0.0236913647823, 0.839340929236
0.167451532559, -0.0550737232876, 2.56837244141
0.167443039547, 0.0410599549377, 0.839339906543
0.13861569758, -0.0522220802759, 2.56836787782
0.138606945042, 0.0648232506468, 0.839338415227
0.109885267679, -0.0484140002614, 2.56836189308
0.109876256565, 0.0965567218767, 0.8393364595
0.0813576505434, -0.0433534598922, 2.56835450805
0.0813483826788, 0.138727188778, 0.839334046178
0.0532016929572, -0.0364946466915, 2.56834572824
0.0531921716867, 0.195883012854, 0.839331177062
0.0350855452952, -0.0304625655373, 2.56833914039
0.035075860978, 0.246149518031, 0.839329024247
0.0262903306893, -0.0267538430363, 2.56833556259
0.0262805672144, 0.27705502378, 0.839327855075
0.966004569197, -0.00483449729488, 2.56834832605
0.966003263226, 0.459713193989, 0.839332025988
0.949339803336, -0.00712918702971, 2.56836632452
0.949338347382, 0.440591098234, 0.839337907632
0.915991487776, -0.0115801818392, 2.56839858651
0.915989731684, 0.403500093005, 0.839348450385
0.880803562835, -0.0160824642738, 2.56842720742
0.880801490049, 0.365981698024, 0.839357803288
0.845592281493, -0.0203978831067, 2.5684502905
0.845589891802, 0.330020473769, 0.839365346508
0.810359378807, -0.0245331853567, 2.56846783505
0.810356672017, 0.295560196024, 0.839371079815
0.775106243102, -0.028492456854, 2.56847984049
0.775103219031, 0.26256681677, 0.83937500302
0.739833914396, -0.0322769605741, 2.56848630649
0.739830572871, 0.231029811386, 0.839377116015
0.704543142025, -0.0358851160891, 2.56848723284
0.70453948288, 0.200962349885, 0.839377418735
0.66923431078, -0.0393123875218, 2.56848261967
0.669230333853, 0.172402230615, 0.839375911217
0.633907706199, -0.0425509743608, 2.56847246724
0.63390341133, 0.145414456753, 0.839372593546
0.598563321435, -0.0455896878664, 2.56845677604
0.598558708463, 0.120092266242, 0.839367465889
0.563201151367, -0.0484136913111, 2.56843554678
0.563196220133, 0.096559296419, 0.839360528472
0.527821107622, -0.0510041768429, 2.56840878012
0.527815857964, 0.0749722767711, 0.839351781511
0.492423216273, -0.0533379769672, 2.56837647657
0.492417648032, 0.0555242665351, 0.839341225173
0.457007698782, -0.0553869095298, 2.56833863592
0.457001811798, 0.0384501130831, 0.839328859393
1.0, 0.0, 2.56833863592
0.999998999991, 0.5, 0.839328859393
0.997723637148, -0.0003303544614, 2.56833865806
0.997722616651, 0.497247092037, 0.839328866628
0.993170763263, -0.00098819632109, 2.56833869779
0.99316970179, 0.491765167905, 0.839328879613
0.984063388136, -0.00229256498185, 2.56833877695
0.984062244696, 0.480895610224, 0.839328905479
0.974334469585, -0.00366931368394, 2.56833885997
0.974333238584, 0.469422895586, 0.839328932611
0.0344327531152, 0.0302093113884, 0.785151401708
0.0344230629227, 0.751740065902, 0.256608880631
0.05256445078, 0.0363095396888, 0.785151399898
0.0525549237744, 0.8025744545, 0.25660888004
0.0807522825236, 0.0432285877115, 0.78515139741
0.0807430092107, 0.860232227058, 0.256608879227
0.109325324993, 0.0483284310735, 0.785151394399
0.10931630884, 0.902730213442, 0.256608878242
0.138095593589, 0.0521623499116, 0.785151391634
0.13808683637, 0.934679004614, 0.256608877339
0.166977612176, 0.0550334605233, 0.785151388869
0.166969114898, 0.958604527619, 0.256608876436
0.195926233813, 0.0571322444873, 0.785151386182
0.195917997075, 0.976094102492, 0.256608875557
0.224914234577, 0.0585895038295, 0.785151383403
0.224906258733, 0.98823772795, 0.256608874649
0.253924501323, 0.0595018034062, 0.785151380653
0.253916786574, 0.995840097716, 0.256608873751
0.28294575458, 0.0599431582429, 0.785151378096
0.282938301025, 0.999517993391, 0.256608872915
0.311970349805, 0.0599725069438, 0.785151375334
0.311963157473, 0.999762561823, 0.256608872012
0.340993037204, 0.0596383731504, 0.785151372465
0.340986106079, 0.996978159951, 0.256608871075
0.370010198523, 0.0589807918525, 0.785151369744
0.370003528555, 0.991498407131, 0.256608870186
0.399019376027, 0.0580343697899, 0.785151366988
0.399012967144, 0.983611688055, 0.256608869285
0.42801888726, 0.0568280711857, 0.78515136425
0.428012739375, 0.973559367225, 0.25660886839
0.00280873164651, 0.00922674261027, 0.785421811589
0.00279875683532, 0.576888240282, 0.256697246697
0.00923608526535, 0.0164037620526, 0.785335712798
0.00922616830086, 0.636695738842, 0.256669110848
0.0171157302691, 0.0219505453351, 0.785243706194
0.017105884222, 0.68291816249, 0.256639044412
0.0256376848157, 0.0264490824364, 0.785151402614
0.025627915467, 0.720405346881, 0.256608880927
0.985507221221, 0.00208682539721, 0.785151461346
0.985506090775, 0.517389921811, 0.25660890012
0.993789395199, 0.00089896385932, 0.785151404288
0.993788339294, 0.50749124064, 0.256608881474
0.997929822361, 0.0003004524021, 0.785151375795
0.99792880372, 0.502503728289, 0.256608872163
0.284734625727, 0.014892992391, 3.05807665264
0.284727188272, 0.624106201488, 0.999368209848
0.284565335799, 0.0288106228932, 3.05257887538
0.28455789682, 0.740084522701, 0.997571615195
0.285014137353, 0.0405965676225, 3.04412384945
0.285006702414, 0.838299091869, 0.99480863415
0.457007698782, 0.0553869095298, 0.785151361511
0.457001811799, 0.961549886917, 0.256608867495
0.492586881874, 0.0533278536766, 0.785151372458
0.492581315106, 0.944391374115, 0.256608871073
0.528148268886, 0.050981426004, 0.785151383404
0.528143022173, 0.924838136065, 0.25660887465
0.563691629208, 0.0483761447683, 0.785151394351
0.563686702388, 0.903127820939, 0.256608878227
0.599216950207, 0.0455354564971, 0.785151405297
0.599212343118, 0.879455813213, 0.256608881804
0.634724303874, 0.0424783715659, 0.785151416249
0.634720016354, 0.853980530041, 0.256608885383
0.670213723099, 0.0392198515104, 0.785151427233
0.670209754987, 0.826826648809, 0.256608888972
0.705685181975, 0.0357711530429, 0.785151438165
0.705681533109, 0.798087973892, 0.256608892545
0.74113843563, 0.0321400771465, 0.785151449131
0.741135105846, 0.767829512396, 0.256608896128
0.776573025405, 0.0283311737589, 0.785151460043
0.776570014536, 0.736089179838, 0.256608899694
0.81198821541, 0.0243459254589, 0.785151470999
0.81198552328, 0.702879330835, 0.256608903274
0.847382944208, 0.0201828678503, 0.785151481942
0.847380570634, 0.66818776229, 0.25660890685
0.88275578197, 0.0158377314196, 0.785151492872
0.882753726753, 0.631978895515, 0.256608910422
0.918104883298, 0.0113035403513, 0.785151503779
0.918103146226, 0.594194599684, 0.256608913987
0.951604412073, 0.00682017299268, 0.785151514139
0.9516029765, 0.556833827709, 0.256608917372
0.968344645814, 0.00450839527866, 0.785151519345
0.968343360905, 0.5375693345, 0.256608919073
0.976712244682, 0.00333441693074, 0.785151521923
0.976711035081, 0.52778634465, 0.256608919916
0.818328672487, 0.00629861088812, 3.02275768403
0.818326037422, 0.552487549275, 0.987826478144
0.818098161944, 0.0136441280173, 3.01930511458
0.818095524804, 0.613699171825, 0.986698228032
0.816085931463, 0.0209934939118, 3.01136677058
0.816083276212, 0.674942866884, 0.98410409122
0.00289330065032, 0.00936133178066, 2.24410027076
0.00288332660026, 0.578009798009, 0.733372418232
0.00946595695879, 0.0165972177087, 2.24385378885
0.00945604206317, 0.638307842442, 0.733291871486
0.0174975422988, 0.022177405678, 2.24359034026
0.0174876996881, 0.68480863384, 0.73320578027
0.0261712898743, 0.0266984532742, 2.24332606285
0.026161525328, 0.722483402561, 0.733119418207
0.0349576938565, 0.0304132154878, 2.243328448
0.0349480083886, 0.753439238411, 0.73312019764
0.0530578443553, 0.0364529973498, 2.24333283981
0.0530483217902, 0.803769915083, 0.733121632819
0.081220801165, 0.0433252812323, 2.24333869318
0.0812115320688, 0.861037992969, 0.733123545619
0.109759117566, 0.0483947621005, 2.24334361636
0.109750105317, 0.903282962788, 0.733125154444
0.138498054621, 0.0522086222331, 2.24334760617
0.138489301025, 0.935064600866, 0.733126458255
0.167344434797, 0.0550647084872, 2.24335064855
0.16733594082, 0.958864922978, 0.733127452462
0.196256578113, 0.0571521752779, 2.24335273496
0.196248344348, 0.976260189646, 0.73312813427
0.225207698073, 0.0586013285105, 2.24335385905
0.225199724871, 0.988336265316, 0.733128501607
0.254181396063, 0.0595077392802, 2.24335401759
0.254173683627, 0.995889562509, 0.733128553416
0.283165899354, 0.0599448227133, 2.24335320938
0.28315844778, 0.999531863746, 0.733128289302
0.312153762767, 0.0599714904024, 2.24335143418
0.312146572086, 0.999754090785, 0.733127709192
0.341140265741, 0.0596358443563, 2.2433486931
0.341133335941, 0.996957087018, 0.733126813449
0.370120199093, 0.0589777362429, 2.24334498861
0.370113530114, 0.991472944142, 0.733125602875
0.399092675996, 0.0580316500409, 2.24334032219
0.399086267772, 0.983589023857, 0.733124077955
0.428055564869, 0.0568264013104, 2.24333469595
0.428049417314, 0.97354545183, 0.733122239381
0.457007698782, 0.0553869095298, 2.24332811162
0.457001811798, 0.961549886917, 0.733120087716
0.492453301707, 0.0533361177688, 2.24335333872
0.492447733736, 0.944460240402, 0.73312833157
0.527881246379, 0.0509999947855, 2.24337487443
0.527875997263, 0.924992873331, 0.733135369129
0.563291309056, 0.0484067896548, 2.24339271887
0.563286378633, 0.903383190737, 0.733141200437
0.598683467733, 0.0455797193666, 2.24340687171
0.598678855843, 0.879824664311, 0.733145825382
0.634057805062, 0.0425376292372, 2.24341733251
0.634053511543, 0.854474335737, 0.733149243822
0.669414340634, 0.0392953780924, 2.24342410083
0.669410365328, 0.827456026503, 0.733151455612
0.704753060853, 0.0358641684952, 2.24342717627
0.704749403598, 0.798863089742, 0.733152460622
0.740073700265, 0.0322517998402, 2.24342655872
0.740070360898, 0.768760519326, 0.733152258813
0.775375855116, 0.0284628503373, 2.24342224803
0.775372833471, 0.73718646637, 0.733150850143
0.810658779301, 0.0244988385652, 2.24341424441
0.810656075206, 0.704153585484, 0.733148234676
0.845921426582, 0.0203584281172, 2.24340254805
0.845919039853, 0.669650740131, 0.733144412471
0.88116240501, 0.0160375409298, 2.24338715932
0.881160335453, 0.633643947016, 0.733139383655
0.916379949949, 0.0115293883108, 2.24336807868
0.916378197353, 0.596076634646, 0.733133148378
0.949753972341, 0.00707276053151, 2.24334657068
0.949752520114, 0.558938688784, 0.733126119872
0.966431569359, 0.00477509887883, 2.24333457171
0.966430267231, 0.53979182746, 0.73312219878
0.974767867723, 0.00360829654312, 2.24332826098
0.974766640623, 0.530068636715, 0.733120136525
0.984326558556, 0.00225506440552, 2.24332820567
0.984325417484, 0.518791890181, 0.733120118449
0.993283522574, 0.00097193173731, 2.24332815288
0.993282462116, 0.508099296156, 0.733120101198
0.99776121896, 0.00032490415012, 2.2433281264
0.997760198802, 0.50270748946, 0.733120092546
0.42801888726, -0.0568280711857, 0.78515136425
0.428012739375, 0.0264406327751, 0.25660886839
0.399019376027, -0.0580343697899, 0.785151366988
0.399012967144, 0.0163883119455, 0.256608869285
0.370010198523, -0.0589807918525, 0.785151369744
0.370003528555, 0.0085015928692, 0.256608870186
0.340993037204, -0.0596383731504, 0.785151372465
0.340986106079, 0.00302184004917, 0.256608871075
0.311970349805, -0.0599725069438, 0.785151375334
0.311963157473, 0.000237438177364, 0.256608872012
0.28294575458, -0.0599431582429, 0.785151378096
0.282938301025, 0.000482006608973, 0.256608872915
0.253924501323, -0.0595018034062, 0.785151380653
0.253916786574, 0.00415990228363, 0.256608873751
0.224914234577, -0.0585895038295, 0.785151383403
0.224906258733, 0.01176227205, 0.256608874649
0.195926233813, -0.0571322444873, 0.785151386182
0.195917997075, 0.023905897508, 0.256608875557
0.166977612176, -0.0550334605233, 0.785151388869
0.166969114898, 0.041395472381, 0.256608876436
0.138095593589, -0.0521623499116, 0.785151391634
0.13808683637, 0.0653209953865, 0.256608877339
0.109325324993, -0.0483284310735, 0.785151394399
0.10931630884, 0.0972697865577, 0.256608878242
0.0807522825236, -0.0432285877115, 0.78515139741
0.0807430092107, 0.139767772942, 0.256608879227
0.05256445078, -0.0363095396888, 0.785151399898
0.0525549237744, 0.1974255455, 0.25660888004
0.0344327531152, -0.0302093113884, 0.785151401708
0.0344230629227, 0.248259934098, 0.256608880631
