FFD Points: X, Y, Z
2.98169565201, 0.303339242935, 3.74595069885
0.459686008809, 0.39337263904, 1.00116157642
2.97151660919, 0.303037673235, 3.74586319923
0.441276939648, 0.390839142371, 1.00115011423
2.96133255959, 0.302888780832, 3.74576115608
0.422876529111, 0.389654879555, 1.00113674663
2.95114612579, 0.302888482809, 3.74564599991
0.404488198986, 0.389782548266, 1.00112166093
2.940959692, 0.303033918142, 3.74551701546
0.386117372798, 0.391197927701, 1.0011047633
2.93077540398, 0.303321987391, 3.7453751564
0.367767122551, 0.393872816997, 1.00108617856
2.92059493065, 0.303749710321, 3.74522042274
0.349440739164, 0.39778112449, 1.00106590658
2.9104206562, 0.304315388203, 3.74505233765
0.331143371747, 0.402908472543, 1.00104388473
2.90025424957, 0.305018275976, 3.74487090111
0.312878317542, 0.409248257099, 1.00102011284
2.89009809494, 0.305861502886, 3.74467468262
0.29465186929, 0.416829290287, 1.00099440331
2.87995481491, 0.306859791279, 3.74445939064
0.276474201916, 0.425784766541, 1.00096619358
2.86983203888, 0.308066636324, 3.74421215057
0.258374994682, 0.436595872282, 1.00093379628
2.85976362228, 0.309652000666, 3.74388980865
0.240468424477, 0.450794063629, 1.00089155569
2.85248565674, 0.311362326145, 3.74350428581
0.227711930879, 0.466152470159, 1.00084103233
2.84898662567, 0.312627762556, 3.74321484566
0.22170650726, 0.477519614635, 1.00080309835
2.8473470211, 0.313474535942, 3.74303436279
0.218947313715, 0.485110776549, 1.00077944325
3.02369141579, 0.318048894405, 3.76817202568
0.511435996433, 0.496906287942, 1.00406642297
3.02339625359, 0.320331275463, 3.76874780655
0.510251726569, 0.51623845314, 1.00414153035
3.02299237251, 0.322642624378, 3.76913452148
0.509078929619, 0.536038412907, 1.00419197061
3.02248811722, 0.3249579072, 3.7693374157
0.507927294871, 0.556079878462, 1.00421843317
3.02190327644, 0.327259510756, 3.76937413216
0.506813615876, 0.576187690142, 1.00422322183
3.02123999596, 0.329531311989, 3.76925802231
0.505727092179, 0.59620464767, 1.00420807838
3.02049636841, 0.331750482321, 3.76896452904
0.504691896831, 0.615957028279, 1.00416979849
3.01967811584, 0.333893060684, 3.7684943676
0.503717906512, 0.635233034893, 1.00410847166
0.0167579837143, 0.0199226029217, 0.00676906015724
0.0211514265477, 0.785406567178, 0.0189240957499
0.0210688859224, 0.0232750829309, 0.00676699541509
0.0236368743971, 0.796098384748, 0.0189193563154
0.0303528811783, 0.0290181078017, 0.00676775397733
0.0289873713207, 0.814413603918, 0.0189210975773
0.0503097772598, 0.0378530621529, 0.00675585959107
0.0404944133047, 0.842590744541, 0.0188937877539
0.0908767655492, 0.0491066686809, 0.00675478437915
0.0638754707204, 0.878479895146, 0.0188913183506
0.132461979985, 0.0559514388442, 0.00675522815436
0.087842757415, 0.900308622612, 0.0188923375682
0.174421370029, 0.0599543899298, 0.00675744190812
0.112025016579, 0.913074371337, 0.018897421601
0.216529354453, 0.0618781521916, 0.00676057348028
0.136292603758, 0.919209316668, 0.0189046126383
0.258680999279, 0.0622048974037, 0.00676583917812
0.160584609483, 0.920251077057, 0.0189167020911
0.300825029612, 0.0612832903862, 0.0067674620077
0.184873642071, 0.917311858589, 0.0189204273746
0.342937201262, 0.0593888089061, 0.00676370458677
0.209146258801, 0.911270305726, 0.0189118016381
0.385009169579, 0.0567413084209, 0.00675693247467
0.233396693806, 0.902827500551, 0.0188962516961
0.427040666342, 0.0535098165274, 0.00675167143345
0.257623178221, 0.892522255176, 0.0188841683078
0.469035685062, 0.0498323887587, 0.00674871075898
0.281827788588, 0.880794770025, 0.0188773671241
0.511000573635, 0.0458250790834, 0.00674507301301
0.306015204769, 0.868015363623, 0.0188690094025
0.552941799164, 0.0415763221681, 0.0067418734543
0.33018878519, 0.854465980575, 0.018861657334
0.594865679741, 0.0371597073972, 0.00673914467916
0.354352171956, 0.840381293218, 0.0188553862495
0.63677662611, 0.032621242106, 0.00673722941428
0.37850781599, 0.825907973414, 0.0188509842783
0.67867743969, 0.0279902312905, 0.00673635443673
0.402657285632, 0.811139427351, 0.0188489731426
0.720569252968, 0.0232771765441, 0.00673625944182
0.426801332747, 0.796109150298, 0.0188487547923
0.928954958916, 0.0325773134828, 1.21818900108
0.0325510275044, 0.494791330363, 0.55150175153
0.931232273579, 0.0341900400817, 1.21818637848
0.0344507451464, 0.503173637129, 0.551501088128
0.936086773872, 0.0369333550334, 1.21818387508
0.0384984395626, 0.51743132584, 0.55150045488
0.94639313221, 0.0411708019674, 1.21817946434
0.0470913385605, 0.539454598828, 0.551499339156
0.966986358166, 0.0468900799751, 1.21816909313
0.0642617577878, 0.569181316529, 0.551496715688
0.992068588734, 0.0517684742808, 1.2181674242
0.0851683914068, 0.59453403677, 0.55149629352
1.01733589172, 0.0555642396212, 1.2181699276
0.106226799402, 0.6142586919, 0.551496926773
1.04269385338, 0.0586931630969, 1.21817374229
0.127360035643, 0.630517365416, 0.551497891727
1.06810534, 0.0613454468548, 1.21817791462
0.148537724713, 0.644298922424, 0.551498947144
1.09355258942, 0.063623405993, 1.21818220615
0.169745205002, 0.656135172287, 0.551500032715
1.11902546883, 0.0655862018466, 1.21818625927
0.190974235305, 0.666333711667, 0.551501057974
1.14451777935, 0.0672698691487, 1.21818995476
0.212219711179, 0.675081848456, 0.551501992767
1.17002487183, 0.0686992034316, 1.21819317341
0.23347781688, 0.682508482847, 0.551502806941
1.19554364681, 0.0698946043849, 1.2181956768
0.254746090489, 0.688719721224, 0.551503440187
1.2210713625, 0.0708699822426, 1.21819746494
0.276022233461, 0.693787845512, 0.551503892505
1.2466057539, 0.0716354250908, 1.21819841862
0.297304408324, 0.697765326096, 0.551504133741
1.27214515209, 0.0721928849816, 1.21819865704
0.318591145612, 0.700662253614, 0.55150419405
1.29768788815, 0.0725426450372, 1.21819806099
0.339881103158, 0.702480146721, 0.551504043277
1.32323205471, 0.0726774409413, 1.21819674969
0.361172614243, 0.703181203604, 0.551503711578
1.34877610207, 0.0725959688425, 1.21819484234
0.382464313183, 0.702758599743, 0.551503229105
2.01982140541, 0.148985385895, 2.65392136574
0.0956438817804, 0.249522140043, 0.841115196319
2.02265548706, 0.151021555066, 2.65392613411
0.099234264207, 0.264628311498, 0.841115981455
2.02886462212, 0.154208451509, 2.65392899513
0.107107127552, 0.288275779704, 0.841116452537
2.04204201698, 0.15879714489, 2.65392899513
0.123820784268, 0.322328569146, 0.841116452537
2.0573990345, 0.162680342793, 2.65392494202
0.143302532978, 0.35114942015, 0.841115785171
2.07291698456, 0.165853828192, 2.65392041206
0.162988768144, 0.374703861535, 0.841115039291
2.08851695061, 0.168586030602, 2.65391635895
0.18277856253, 0.394983086734, 0.841114371924
2.10416769981, 0.171003714204, 2.65391325951
0.202631901086, 0.412927411906, 0.841113861585
2.1198527813, 0.173178911209, 2.65391039848
0.222528544598, 0.429072018948, 0.841113390501
2.13556361198, 0.175156116486, 2.6539080143
0.242457409302, 0.443746903572, 0.841112997932
2.15129446983, 0.176962867379, 2.65390610695
0.262411246223, 0.457156425894, 0.841112683876
2.16704154015, 0.178617015481, 2.65390467644
0.282385225612, 0.469433067181, 0.841112448334
2.18280243874, 0.180129230022, 2.65390324593
0.302376726735, 0.48065641509, 0.841112212792
2.19857525825, 0.181507855654, 2.65390229225
0.322382938682, 0.490887989514, 0.841112055764
2.21435856819, 0.182757467031, 2.653901577
0.342402250141, 0.500161944917, 0.841111937992
2.23015093803, 0.183883205056, 2.65390110016
0.362432851064, 0.50851643342, 0.841111859478
2.24595093727, 0.184888571501, 2.65390086174
0.382472931407, 0.515977442952, 0.841111820221
2.26175761223, 0.185779064894, 2.65390086174
0.402521285927, 0.522585779088, 0.841111820221
2.27757000923, 0.186558380723, 2.65390086174
0.422576897988, 0.528369068438, 0.841111820221
2.29338693619, 0.187233403325, 2.65390062332
0.442638442757, 0.53337860092, 0.841111780964
2.84751105309, 0.319052189589, 3.74303436279
0.219245248522, 0.533782026682, 1.00077944325
2.84915518761, 0.319863915443, 3.74317145348
0.222065305757, 0.540712777517, 1.0007974112
2.85259079933, 0.321169137955, 3.74340820312
0.228019244558, 0.551839509208, 1.00082843998
2.85967087746, 0.323202878237, 3.743745327
0.240474175566, 0.569213195167, 1.00087262158
2.8690366745, 0.32533672452, 3.74403786659
0.257138893162, 0.587511293366, 1.00091095794
2.87846899033, 0.327170997858, 3.74427056313
0.27399952007, 0.603262284046, 1.00094145055
2.88793516159, 0.328817814589, 3.74447369575
0.290959671219, 0.617410716202, 1.00096806802
2.89742326736, 0.330328255892, 3.74465942383
0.307982783318, 0.630388752811, 1.00099240399
2.90692687035, 0.331730365753, 3.74483132362
0.325052639062, 0.642437066472, 1.00101492728
2.91644287109, 0.333041489124, 3.74499249458
0.342159729545, 0.653703522698, 1.00103604416
2.92596888542, 0.33427375555, 3.74514198303
0.359300634366, 0.66429494899, 1.0010556298
2.93550300598, 0.335435956717, 3.74528074265
0.376470567989, 0.674286956138, 1.00107380929
2.94504475594, 0.336533695459, 3.74540781975
0.393669562132, 0.683729424221, 1.00109045778
2.95459318161, 0.337570935488, 3.7455227375
0.410896211225, 0.692657407476, 1.00110551293
2.96414780617, 0.338548719883, 3.74562430382
0.42815077747, 0.701081252654, 1.00111881866
2.97370815277, 0.339467644691, 3.74571084976
0.44543403168, 0.709007925546, 1.00113015643
2.98327445984, 0.340326249599, 3.74578142166
0.462747197086, 0.71642566048, 1.00113940143
2.99284601212, 0.341123133898, 3.74583506584
0.48008973781, 0.723323213977, 1.00114642879
3.00242257118, 0.341855466366, 3.74587202072
0.49746063329, 0.729675559196, 1.00115126982
3.0120036602, 0.34252139926, 3.74589538574
0.514855269677, 0.735463145617, 1.00115433059
1.68790519238, -0.128643289208, 0.00666018249467
0.984325116517, 0.31165760332, 0.0186736003288
1.68391621113, -0.128726616502, 0.00669018365443
0.98202326782, 0.311378331739, 0.0187427418197
1.67593717575, -0.128847584128, 0.00673445360735
0.977420350737, 0.310972575388, 0.0188446038255
1.65997827053, -0.129110440612, 0.00676011946052
0.968219973093, 0.310122706958, 0.0189035701315
1.62807333469, -0.13016140461, 0.00662984652445
0.949845626053, 0.306830255601, 0.0186035956524
1.57090508938, -0.13381010294, 0.00660839816555
0.916900870608, 0.295205014507, 0.018554044667
1.5138669014, -0.139139801264, 0.00660617975518
0.884029059079, 0.278210681447, 0.0185489169508
1.45692229271, -0.145389556885, 0.00658227084205
0.851214271295, 0.258293083763, 0.0184936214926
1.40001690388, -0.151980996132, 0.00659898249432
0.818416466768, 0.237266241573, 0.0185322775189
1.34310901165, -0.158544421196, 0.00659619877115
0.785620016314, 0.216338301823, 0.0185258403955
1.28617310524, -0.164858803153, 0.00659245252609
0.752807649346, 0.196205089613, 0.0185171762877
1.22920119762, -0.170839205384, 0.00658751418814
0.719974837167, 0.177137604339, 0.0185057530084
1.17219340801, -0.176468715072, 0.00659277569503
0.687119460061, 0.1591835205, 0.0185179237507
1.11515128613, -0.181740179658, 0.00660559115931
0.654242619067, 0.142366787708, 0.0185475563651
1.05807435513, -0.186622932553, 0.00660307891667
0.62134877066, 0.126798095919, 0.0185417487262
1.0009598732, -0.191044658422, 0.0065882098861
0.588436164387, 0.112706775481, 0.0185073624341
0.94380313158, -0.194883912802, 0.00659406417981
0.555494560998, 0.100460834497, 0.0185209038047
0.886601865292, -0.197989776731, 0.00660080648959
0.522526944451, 0.0905528973456, 0.0185364949291
0.829357743263, -0.200173124671, 0.00659322878346
0.489538233688, 0.0835952156895, 0.0185189716891
0.781399846077, -0.201118737459, 0.00659266300499
0.461899559508, 0.0805802099, 0.0185176631092
1.93266177177, 0.0130763584748, 1.21813595295
0.869148997038, 0.39347574318, 0.55148833258
1.93033158779, 0.0136610111222, 1.21813011169
0.867208993858, 0.396517029859, 0.55148685497
1.92562615871, 0.0146397743374, 1.21812129021
0.863290394166, 0.401607911699, 0.551484623471
1.91612446308, 0.0161080285907, 1.21810984612
0.855375242832, 0.409243836354, 0.551481728541
1.89696240425, 0.0177288781851, 1.21809780598
0.839408775454, 0.417672994383, 0.551478682818
1.86291337013, 0.0177718829364, 1.21808850765
0.811033610936, 0.417901194692, 0.551476330666
1.82892858982, 0.0155241321772, 1.21809351444
0.782706537731, 0.406217859958, 0.551477597211
1.79506325722, 0.0119889648631, 1.21809864044
0.754478889838, 0.387844150502, 0.551478893909
1.76128804684, 0.00774673465639, 1.21810173988
0.726327100475, 0.365797066123, 0.551479677957
1.72757184505, 0.00310207088478, 1.21810245514
0.698225436682, 0.341659888724, 0.551479858891
1.69388985634, -0.00175200321246, 1.21810102463
0.670153189361, 0.316435621972, 0.551479497023
1.66021692753, -0.00664019025862, 1.21809709072
0.642089601827, 0.291035477639, 0.551478501884
1.62652754784, -0.0113909719512, 1.21809160709
0.614013051862, 0.266350308569, 0.551477114718
1.59280002117, -0.0158477984369, 1.21808540821
0.585905119241, 0.243193211304, 0.551475546614
1.55902099609, -0.0198896676302, 1.21807968616
0.557754147712, 0.222192316016, 0.551474099129
1.52518570423, -0.0234333779663, 1.21807515621
0.529555817993, 0.203779556221, 0.551472953202
1.49129521847, -0.0264140591025, 1.21807193756
0.501310938536, 0.188291936717, 0.551472138989
1.45735692978, -0.0288033150137, 1.21807003021
0.473025637192, 0.175876992099, 0.551471656492
1.42338120937, -0.0306028965861, 1.21807003021
0.444708232941, 0.166525251482, 0.551471656492
1.39463746548, -0.0316615104675, 1.21807050705
0.420751234424, 0.161023756511, 0.551471777116
2.32507038116, 0.125964999199, 2.65396499634
0.482774306283, 0.0786471337213, 0.841122380286
2.34673690796, 0.127651393414, 2.65396857262
0.510252789212, 0.0911586732881, 0.841122969132
2.36822080612, 0.129604294896, 2.65397310257
0.537498969039, 0.105647120793, 0.841123715004
2.38967633247, 0.13184158504, 2.65397787094
0.564709059287, 0.122245845919, 0.841124500131
2.41109895706, 0.134367108345, 2.65398287773
0.591877320007, 0.140983386735, 0.841125324514
2.43248558044, 0.137177482247, 2.65398812294
0.618999825631, 0.161834649206, 0.841126188151
2.45383429527, 0.140258550644, 2.65399336815
0.646074335022, 0.184694804705, 0.841127051788
2.47514653206, 0.143580004573, 2.65399837494
0.673102832875, 0.209339148188, 0.841127876167
2.4964287281, 0.147089168429, 2.65400338173
0.700093309568, 0.235376554923, 0.841128700546
2.51769328117, 0.150706186891, 2.65400791168
0.727061823284, 0.262214838489, 0.841129446411
2.53895807266, 0.154328107834, 2.65401148796
0.754031372077, 0.289090396467, 0.841130035252
2.56024551392, 0.157828062773, 2.65401411057
0.781030358886, 0.315061706579, 0.841130467068
2.58158063889, 0.16104580462, 2.65401434898
0.808091477537, 0.338940797208, 0.841130506324
2.60299277306, 0.163748592138, 2.65401148796
0.835252341746, 0.359001060006, 0.841130035252
2.62450695038, 0.165555119514, 2.6540043354
0.862545411294, 0.372413790898, 0.84112885757
2.64609456062, 0.165864229202, 2.65400075912
0.889929181525, 0.3747108562, 0.841128268729
2.66158819199, 0.16467911005, 2.65401244164
0.90957356801, 0.36590572217, 0.841130192276
2.66925573349, 0.163427561522, 2.65402722359
0.919289537233, 0.356604850232, 0.841132626144
2.67303490639, 0.162543520331, 2.65404033661
0.924074646657, 0.350032729523, 0.841134785214
2.67489528656, 0.161998540163, 2.65404987335
0.926428268249, 0.345979956529, 0.841136355443
3.03242683411, 0.307118952274, 3.7462117672
0.55164361924, 0.426072424634, 1.0011957745
3.04489254951, 0.308612585068, 3.74640583992
0.574101324404, 0.438892715126, 1.00122119555
3.05752873421, 0.310327380896, 3.74659919739
0.596873034922, 0.453645153347, 1.00124652199
3.07014203072, 0.312224507332, 3.74678421021
0.61961526383, 0.469999417945, 1.00127075456
3.0827319622, 0.314287930727, 3.74696040154
0.642327433822, 0.487816123031, 1.00129383094
3.09529924393, 0.316498547792, 3.74712562561
0.66501287546, 0.506930922016, 1.0013154702
3.10784578323, 0.318835705519, 3.74727940559
0.687675276749, 0.527164034333, 1.00133561003
3.12037444115, 0.321277350187, 3.74742007256
0.710321279997, 0.54832474792, 1.001354032
3.13288927078, 0.323796659708, 3.74754691124
0.732958663555, 0.570179620698, 1.00137064258
3.14539694786, 0.326360076666, 3.74765825272
0.755600926588, 0.592437429786, 1.00138522335
3.15790581703, 0.328927099705, 3.74775505066
0.778261902358, 0.614743388394, 1.00139789932
3.17042708397, 0.331446886063, 3.74784231186
0.80095660271, 0.636647943458, 1.00140932622
3.18297314644, 0.333857893944, 3.74793338776
0.823694086665, 0.657598990623, 1.00142125247
3.19555425644, 0.336096942425, 3.74805235863
0.846469386626, 0.677018459386, 1.0014368312
3.20817518234, 0.338110804558, 3.74823069572
0.869261143123, 0.694407276753, 1.00146018304
3.22083353996, 0.339862883091, 3.74849843979
0.892037415578, 0.709413294534, 1.00149524056
3.23157310486, 0.341111153364, 3.74882435799
0.911269739459, 0.719957413072, 1.00153791282
3.23695087433, 0.341632574797, 3.74902653694
0.920864589024, 0.724290047868, 1.00156438267
3.23964118958, 0.341860294342, 3.74913883209
0.925654434881, 0.726156120734, 1.00157908424
3.2409863472, 0.34196421504, 3.74919891357
0.928045746821, 0.726998089995, 1.00158694993
3.24697446823, 0.34490057826, 3.76329636574
0.925459918705, 0.737270928375, 1.0034300959
3.24708795547, 0.345025151968, 3.76354122162
0.925432083927, 0.738093097879, 1.00346206613
3.24719572067, 0.345168203115, 3.76377677917
0.925402715267, 0.739087116894, 1.00349282092
3.24729275703, 0.345344126225, 3.7639913559
0.925373888131, 0.740391693134, 1.00352083524
3.24734735489, 0.345589250326, 3.76411271095
0.925357066904, 0.742403593581, 1.00353667839
3.2472383976, 0.345797896385, 3.76397562027
0.925289529047, 0.744378689657, 1.00351878089
3.24710035324, 0.345895260572, 3.76374816895
0.925255694602, 0.745478858191, 1.00348908559
3.24695944786, 0.345951557159, 3.76350569725
0.92523107817, 0.746236100266, 1.00345742789
0.762452185154, 0.0184859503061, 0.00673218769953
0.450941354401, 0.780830149318, 0.0188393948577
0.811541616917, 0.0127676483244, 0.00673233158886
0.479233587985, 0.762594077379, 0.0188397256519
0.870151162148, 0.0057927868329, 0.00672833248973
0.513013714119, 0.740351451335, 0.0188305311638
0.928740561008, -0.00134888209868, 0.00672544306144
0.546781868463, 0.717576779838, 0.0188238869773
0.987306296825, -0.00868161674589, 0.00672378111631
0.580536034839, 0.69419263173, 0.0188200649903
1.0458419323, -0.016249909997, 0.00672019366175
0.614273239458, 0.670057742963, 0.0188118139614
1.10433912277, -0.0241074953228, 0.00671514915302
0.647988509534, 0.645000743932, 0.0188002095939
1.16279041767, -0.0322976335883, 0.00671331491321
0.681676579604, 0.618882591837, 0.0187959894896
1.22119140625, -0.0408387631178, 0.00671436125413
0.715335078322, 0.59164441306, 0.0187983968863
1.27954030037, -0.0497272089124, 0.00671325810254
0.748963952588, 0.563299208757, 0.0187958587778
1.33783698082, -0.0589509829879, 0.00670894375071
0.782563234296, 0.533885655413, 0.0187859312443
1.39608001709, -0.068507373333, 0.00670321192592
0.816131717019, 0.503412013445, 0.0187727391742
1.45426309109, -0.078420303762, 0.00669472105801
0.849665900543, 0.471802551523, 0.0187531910259
1.51237130165, -0.0887599214912, 0.00668346881866
0.88315710389, 0.438833764683, 0.0187272744302
1.57037591934, -0.0996636673808, 0.00666903192177
0.916588726488, 0.40406773833, 0.018694004308
1.62821352482, -0.111419141293, 0.00665607210249
0.949923611996, 0.36658567948, 0.0186641204004
1.66030538082, -0.118609592319, 0.00677722552791
0.968406774714, 0.343603878819, 0.0189428345242
1.67625653744, -0.122603051364, 0.00680960388854
0.977597056122, 0.330853908051, 0.0190170752855
1.68416917324, -0.124835349619, 0.00675912480801
0.982162418826, 0.323756950179, 0.0189012861688
1.68809485435, -0.126054540277, 0.00671216426417
0.984429459181, 0.319889727868, 0.0187933419775
1.37431788445, 0.0722965151072, 1.21819281578
0.403754160587, 0.701203233531, 0.551502716477
1.40405118465, 0.0716749802232, 1.21818339825
0.428541232186, 0.697977155001, 0.551500334262
1.43940258026, 0.070572860539, 1.21817147732
0.458011986938, 0.692254645219, 0.551497318785
1.47474050522, 0.0691026523709, 1.21816027164
0.487470967186, 0.684619006898, 0.551494484225
1.51006305218, 0.067298784852, 1.21814930439
0.516916825826, 0.675249377644, 0.551491709961
1.545368433, 0.0651806741953, 1.21813714504
0.546348738798, 0.664247287014, 0.551488634132
1.58065116405, 0.0627051368356, 1.21812534332
0.575761403357, 0.651387684554, 0.551485648755
1.61590230465, 0.0598093606532, 1.21811509132
0.605146847463, 0.636343650647, 0.551483055385
1.65111231804, 0.0564499609172, 1.21810770035
0.634496591207, 0.618889147278, 0.55148118574
1.68627500534, 0.0526352114976, 1.21810340881
0.663805439777, 0.599067032928, 0.551480100137
1.72139298916, 0.0484427586198, 1.21810185909
0.693075808292, 0.577280923224, 0.551479708113
1.75648009777, 0.0440149046481, 1.2181019783
0.722319732401, 0.554270759796, 0.551479738268
1.79155659676, 0.0395115353167, 1.21810257435
0.751554624246, 0.53086794132, 0.551479889047
1.82663273811, 0.0349995009601, 1.21810221672
0.780789603075, 0.507420541014, 0.55147979858
1.86167836189, 0.0302309766412, 1.21810126305
0.80999936964, 0.482640541773, 0.551479557334
1.89656364918, 0.0244110710919, 1.21810758114
0.839072749556, 0.452393266633, 0.551481155584
1.9160130024, 0.020134806633, 1.21811807156
0.855279288649, 0.430165596034, 0.551483809273
1.92561590672, 0.0175037421286, 1.21812665462
0.863279869453, 0.416488383384, 0.551485980464
1.93034827709, 0.0159592889249, 1.21813285351
0.867221895134, 0.408459136435, 0.551487548542
1.93268036842, 0.0150906182826, 1.21813678741
0.869164190335, 0.403942880042, 0.551488543667
2.30920767784, 0.187807604671, 2.65390062332
0.462704637282, 0.537639739032, 0.841111780964
2.32990598679, 0.188416168094, 2.65390324593
0.488955259147, 0.542153666592, 0.841112212792
2.35258173943, 0.188901528716, 2.65390491486
0.517714738989, 0.545754115122, 0.841112487591
2.37526154518, 0.18919685483, 2.65390467644
0.546480825858, 0.54794592749, 0.841112448334
2.3979446888, 0.189290508628, 2.65390276909
0.575252385058, 0.548642536887, 0.841112134278
2.42062902451, 0.189157024026, 2.65389895439
0.604026826772, 0.547655161676, 0.841111506165
2.4433119297, 0.18875400722, 2.65389418602
0.632800081082, 0.54466839962, 0.841110721023
2.46598911285, 0.188032999635, 2.65388917923
0.661566165932, 0.539322044705, 0.841109896624
2.48865365982, 0.186956390738, 2.6538848877
0.690315628686, 0.531336192005, 0.841109189995
2.51129817963, 0.185515522957, 2.65388274193
0.719038110912, 0.520645385544, 0.84110883668
2.5339179039, 0.183737948537, 2.65388321877
0.74772729068, 0.507453675008, 0.841108915194
2.55651283264, 0.181693896651, 2.65388703346
0.776382747434, 0.492281599405, 0.841109543309
2.57908940315, 0.179482102394, 2.65389466286
0.80501241096, 0.475861429646, 0.841110799538
2.60165596008, 0.177165269852, 2.65390563011
0.833627282157, 0.458658861851, 0.841112605362
2.62420320511, 0.17461296916, 2.65391898155
0.862216281449, 0.439706760534, 0.84111480375
2.64665603638, 0.171302050352, 2.65394091606
0.890680191002, 0.415117407625, 0.841118415373
2.66189646721, 0.168085202575, 2.6539747715
0.909988810828, 0.391215586842, 0.841123989799
2.66939067841, 0.165971592069, 2.6540017128
0.91947703607, 0.375506775703, 0.841128425753
2.67306375504, 0.164689183235, 2.65402078629
0.924123729411, 0.365973173251, 0.841131566235
2.6748623848, 0.163953527808, 2.65403342247
0.926397034989, 0.360502695444, 0.841133646796
3.02158856392, 0.343118220568, 3.7459089756
0.532267891251, 0.740658114417, 1.00115611082
3.03406047821, 0.343804061413, 3.74611735344
0.554717373266, 0.746418318932, 1.00118340717
3.04731225967, 0.344398885965, 3.74632620811
0.578587978998, 0.751383755453, 1.00121076492
3.06056928635, 0.344855725765, 3.74652242661
0.602485361622, 0.755158585097, 1.00123646647
3.07382893562, 0.345179975033, 3.74670386314
0.626406710384, 0.757792128138, 1.00126023099
3.08709049225, 0.345385491848, 3.74687099457
0.650349835343, 0.75940476113, 1.0012821211
3.10035252571, 0.345488458872, 3.74702572823
0.674309761841, 0.760135622768, 1.0013023868
3.11361479759, 0.345506101847, 3.74716973305
0.698283997044, 0.760133237378, 1.0013212468
3.12687683105, 0.345451176167, 3.74730372429
0.722270655087, 0.759508152953, 1.00133879488
3.1401386261, 0.345332115889, 3.74742794037
0.746269229366, 0.758333718721, 1.00135506237
3.15339994431, 0.345154702663, 3.74754691124
0.770274440397, 0.75665547064, 1.00137064258
3.1666636467, 0.344931721687, 3.74766755104
0.79428441248, 0.75457750278, 1.001386441
3.17993044853, 0.344689875841, 3.74781966209
0.818270825921, 0.752300539751, 1.00140636024
3.19320130348, 0.344462364912, 3.74800443649
0.842235068035, 0.750113127659, 1.00143055604
3.20647478104, 0.344277799129, 3.74823284149
0.866164668149, 0.748253127891, 1.00146046401
3.21975016594, 0.344138771296, 3.74851608276
0.890048604879, 0.746730981529, 1.00149755061
3.23096203804, 0.344034790993, 3.74880242348
0.910178583893, 0.745511392589, 1.00153504103
3.23656749725, 0.343972533941, 3.74896025658
0.920230241847, 0.744795947137, 1.00155570517
3.23937034607, 0.343926727772, 3.74904060364
0.925255356745, 0.744308482719, 1.00156622429
3.24077129364, 0.34389296174, 3.74908208847
0.927765904314, 0.743968457533, 1.00157165546
1.69004714489, -0.126696914434, 0.00668325508013
0.98555738789, 0.317854108491, 0.0187267820171
1.69002866745, -0.126933634281, 0.00667836610228
0.985547203835, 0.317101406459, 0.0187155174942
1.69001019001, -0.127170354128, 0.00667348364368
0.985537019173, 0.316348706489, 0.0187042656109
1.68999183178, -0.127407073975, 0.00666858581826
0.98552690469, 0.315596018394, 0.0186929759219
1.68997323513, -0.127643793821, 0.00666369684041
0.985516651971, 0.314843331318, 0.0186817042357
1.68995475769, -0.127880513668, 0.00665881019086
0.985506467747, 0.31409064818, 0.0186704355288
1.68993628025, -0.128117233515, 0.00665391981602
0.985496283891, 0.313337971704, 0.0186591558389
1.68991780281, -0.128353953362, 0.00664903596044
0.985486099428, 0.312585297278, 0.0186478887956
1.68989920616, -0.128590658307, 0.00664415676147
0.985475845833, 0.311832673249, 0.0186366301084
1.93383383751, 0.014624745585, 1.21813905239
0.870124747913, 0.40152070335, 0.551489116616
1.93383181095, 0.0143905710429, 1.21813905239
0.870123058825, 0.400303760295, 0.551489116616
1.93382978439, 0.0141563974321, 1.2181391716
0.870121325974, 0.399086760856, 0.551489146772
1.93382775784, 0.01392222289, 1.2181391716
0.870119636885, 0.397869817754, 0.551489146772
1.93382573128, 0.0136880492792, 1.2181391716
0.870117947796, 0.396652879492, 0.551489146772
1.93382382393, 0.013453874737, 1.2181391716
0.870116358065, 0.39543593639, 0.551489146772
1.93382179737, 0.0132197001949, 1.2181391716
0.870114668976, 0.394218993289, 0.551489146772
1.93381977081, 0.0129855265841, 1.21813929081
0.870112936125, 0.393001993569, 0.551489176927
1.93381774426, 0.0127513529733, 1.21813929081
0.870111247036, 0.39178505526, 0.551489176927
2.67581224442, 0.161688089371, 2.6540555954
0.927587691979, 0.343671012506, 0.841137297578
2.67580413818, 0.16192138195, 2.65405368805
0.927578626631, 0.345403998145, 0.841136983533
2.67579603195, 0.162154689431, 2.65405201912
0.927569409211, 0.347136883672, 0.841136708744
2.6757876873, 0.162387982011, 2.65405011177
0.927560041471, 0.348869866972, 0.841136394698
2.67577958107, 0.162621289492, 2.65404820442
0.927550976153, 0.35060295965, 0.841136080653
2.67577147484, 0.162854582071, 2.65404629707
0.927541910846, 0.352335940537, 0.841135766607
2.67576313019, 0.163087889552, 2.65404438972
0.927532543138, 0.3540690308, 0.841135452562
2.67575502396, 0.163321182132, 2.65404248238
0.927523477851, 0.355802009273, 0.841135138516
2.67574691772, 0.163554489613, 2.65404081345
